,Recipe ID,Ingredients,Ingredients_text,Ingredients_list,Vector
136,FRE_02,"['50 gms Franzipani Mix', '150 gram Sweet Paste', '100 gram Strawberry', '100 gram Raspberry', 'For Filling', '4 gram Agar-Agar', '75 gram Cream', '50 gram Sugar', '75 gram Whipped Cream', '10 gram Pistachio']",gms Franzipani Mix gram Sweet Paste gram Strawberry gram Raspberry Filling gram Agar Agar gram Cream gram Sugar gram Whipped Cream gram Pistachio,"['Sugar', 'Gram']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
137,FRE_03,"['4 fillets  Sole fish (can also use other fish of choice)', '4  Garlic cloves, chopped', '1  Onion, finely chopped', '1  Tomato (skinned and deseeded), chopped', '20 gram Celery stick, chopped', '1 tsp Parsley, chopped', '60 ml White wine', '1 cup Fish stock', '50 ml Tomato concasse', '20 gram Butter', 'Salt', 'White pepper powder', 'Tabasco (optional)']",fillets   Sole fish use fish choice   Garlic cloves chopped   Onion finely chopped   Tomato skinned deseeded chopped gram Celery stick chopped tsp Parsley chopped ml White wine cup Fish stock ml Tomato concasse gram Butter Salt White pepper powder Tabasco optional,"['Powder', 'Salt', 'Butter', 'Onion', 'Tomato', 'Celery', 'Gram', 'Garlic', 'Tabasco']","[0 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
138,FRE_04,"['For crepes:', '1/4 cup milk (whole fat or skimmed)', '1/2 cup flour', '1/3 cup water', '1/8 cup butter, melted', '1 tsp honey', 'A pinch of salt', '1 tbsp vegetable oil', 'Extra butter (for crisping the crepe)', 'For the filling:', '200 gms spinach, chopped', '150 gms feta cheese (crumbled)', '100 gms greek yogurt (whisked)', '2 tbsp honey']",crepes cup milk fat skimmed cup flour cup water cup butter melted tsp honey pinch salt tbsp vegetable oil Extra butter crisping crepe filling gms spinach chopped gms feta cheese crumbled gms greek yogurt whisked tbsp honey,"['Salt', 'Milk', 'Butter', 'Oil', 'Honey', 'Water']","[0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
139,FRE_05,"['For Bolognaise:', '0.2 kg Lamb mince', '0.025 kg Garlic', '0.01 kg Salt', '0.01 kg Paprika powder', '0.2 kg Pomodaro Tomatoes', '0.01 litre Olive oil', '0.025 kg Celery', '0.075 kg Shallots', '0.05 kg Carrot', '0.002 kg Black pepper', '0.005 kg Bay leaf', '0.005 kg Yellow chilli powder', '0.025 kg Cilantro', 'For Roulade:', '0.2  Chicken thigh', '0.005  Salt', '0.003  White pepper powder', '0.01  Garlic paste', '0.005  White wine vinegar', '0.01  Olive oil', '0.002  Yellow chilli powder', 'For Curry:', '0.02 litre Refined Oil', '0.003 kg Fenugreek seeds', '0.003 kg White pepper powder', '0.005 kg Garlic', '0.025 kg Fenugreek leaves', '0.1 kg Onion', '0.05 kg Broken cashew', '0.005 kg Salt', '0.025 litre Fresh cream', '0.003 kg Kasoori methi']",Bolognaise kg Lamb mince kg Garlic kg Salt kg Paprika powder kg Pomodaro Tomatoes litre Olive oil kg Celery kg Shallots kg Carrot kg Black pepper kg Bay leaf kg Yellow chilli powder kg Cilantro Roulade   Chicken thigh   Salt   White pepper powder   Garlic paste   White wine vinegar   Olive oil   Yellow chilli powder Curry litre Refined Oil kg Fenugreek seeds kg White pepper powder kg Garlic kg Fenugreek leaves kg Onion kg Broken cashew kg Salt litre Fresh cream kg Kasoori methi,"['Powder', 'Salt', 'Oil', 'Onion', 'Celery', 'Carrot', 'Cilantro', 'Garlic']","[0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
140,FRE_06,"['240 Ml Milk', '3 tbsp Plain flour', '60 gram Butter, unsalted', '6  Eggs (whole)', '175 gram Mature cheddar cheese, grated', '1 tbsp Chives', 'Sea salt', 'Black pepper (cracked)', '5 tbsp Parmesan cheese, grated', '2  Red apples (cored and cut into eight)', '6 tbsp Whole walnuts', '150 gram Rocket leaves', '6 tbsp Pomegranate seeds', '2 tsp Walnut oil']",Ml Milk tbsp Plain flour gram Butter unsalted   Eggs gram Mature cheddar cheese grated tbsp Chives Sea salt Black pepper cracked tbsp Parmesan cheese grated   Red apples cored cut tbsp walnuts gram Rocket leaves tbsp Pomegranate seeds tsp Walnut oil,"['Salt', 'Milk', 'Butter', 'Oil', 'Eggs', 'Gram', 'Walnut']","[0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
141,FRE_07,"['2  live lobsters (500gms each)', '150  unsalted butter', '100 gms mushrooms (trimmed), sliced', '2 tsp dijon mustard', 'to taste salt', 'to taste black pepper', '80 ml brandy', '250 ml heavy cream (scalded)', '2 large egg yolks']",  live lobsters 500gms   unsalted butter gms mushrooms trimmed sliced tsp dijon mustard taste salt taste black pepper ml brandy ml heavy cream scalded large egg yolks,"['Salt', 'Butter', 'Mustard', 'Mushroom']","[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
142,FRE_08,"['200 gms orange juice', 'Lemon', '1  star anise', '2  eggs', '2 tbsp fine sugar', '3 tbsp refined flour', '100 gms milk', '1 tbsp butter', 'Cinnamon powder']",gms orange juice Lemon   star anise   eggs tbsp fine sugar tbsp refined flour gms milk tbsp butter Cinnamon powder,"['Sugar', 'Powder', 'Milk', 'Butter', 'Cinnamon']","[0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
143,FRE_09,"['100 gms potatoes (chopped), peeled', '30 gms leeks, chopped', '50 gms butter', '20 ml olive oil', '300 ml full cream milk', '60 ml cream', '150 gms spinach (cleaned), chopped', '8  garlic cloves, chopped', '60 gms onion, chopped', '1 tsp thyme, chopped', 'A pinch of nutmeg', 'to taste salt', 'to taste white pepper powder']",gms potatoes chopped peeled gms leeks chopped gms butter ml olive oil ml cream milk ml cream gms spinach cleaned chopped   garlic cloves chopped gms onion chopped tsp thyme chopped pinch nutmeg taste salt taste white pepper powder,"['Powder', 'Salt', 'Milk', 'Butter', 'Oil', 'Onion', 'Thyme', 'Garlic', 'Nutmeg']","[0 0 1 1 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
144,FRE_10,"['400 gms button mushrooms, halved', '100 gms portobello mushroom, sliced', '100 gms dried porcini mushrooms, soaked and chopped', '40 gms dried morels, soaked and chopped', '8 cloves garlic, chopped', '50 gms onion, chopped', '2 Tbsp olive oil', '50 ml sherry', 'Salt to taste', 'Ground black pepper to taste', '5 ml truffle oil', '30 gms butter', '4 pieces of bread, sliced in half']",gms button mushrooms halved gms portobello mushroom sliced gms dried porcini mushrooms soaked chopped gms dried morels soaked chopped cloves garlic chopped gms onion chopped Tbsp olive oil ml sherry Salt taste Ground black pepper taste ml truffle oil gms butter pieces bread sliced half,"['Salt', 'Butter', 'Oil', 'Onion', 'Garlic', 'Mushroom']","[0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
145,FRE_11,"['For marination:', '1500 ml red wine (full body)', '100 gms onion, sliced', '30 gms celery stalks, sliced', '100 gms carrot (sliced), peeled', '20  garlic cloves (flattened), peeled', '1 tsp whole black peppercorns', '2 tbsp olive oil', '4  Chicken halves (with bone and skin on)', 'Cooking chicken:', '1 tbsp olive oil', '150 gms bacon slices (thick)', '3 tbsp all purpose flour', '60 gms onion, chopped', '10  garlic cloves, chopped', '1 tsp thyme sprigs, chopped', '2 tsp parsley sprigs', '2 small bay leaves', '200 ml chicken stock', '50 gms butter', '150 gms button mushrooms']",marination ml red wine body gms onion sliced gms celery stalks sliced gms carrot sliced peeled   garlic cloves flattened peeled tsp black peppercorns tbsp olive oil   Chicken halves bone skin Cooking chicken tbsp olive oil gms bacon slices thick tbsp purpose flour gms onion chopped   garlic cloves chopped tsp thyme sprigs chopped tsp parsley sprigs small bay leaves ml chicken stock gms butter gms button mushrooms,"['Butter', 'Oil', 'Onion', 'Celery', 'Thyme', 'Carrot', 'Garlic', 'Mushroom']","[0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
146,FRE_12,"['900 gm chicken leg w/o skin', '900 gm chicken breast w/o skin', '200 gm flour', '1/2 cup vegetable oil', '75 gm garlic cloves caramelized', '200 gm pearl onions peeled', '200 gm button mushrooms', '150 gm bacon lardons', '20 gm thyme sprigs', '2 cups red wine', '2 cups brown sauce / demi glace', '80 gm butter for sauce', '800 gm potatoes tournee', '30 gm parsley chopped', '80 gm butter for potatoes', '10 portions bread', 'Salt and pepper - to taste']",gm chicken leg w/o skin gm chicken breast w/o skin gm flour cup vegetable oil gm garlic cloves caramelized gm pearl onions peeled gm button mushrooms gm bacon lardons gm thyme sprigs cups red wine cups brown sauce demi glace gm butter sauce gm potatoes tournee gm parsley chopped gm butter potatoes portions bread Salt pepper taste,"['Salt', 'Butter', 'Oil', 'Onion', 'Thyme', 'Garlic']","[0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
147,FRE_13,"['1/2 kg fish fillet', '1 lemon, juice', '6-8 parsley stalks', '1 green capsicum - sliced and blanched', '1 red capsicum - sliced', '1 Tbsp butter', '1 onion - chopped', '1 tsp garlic paste', '1/2 kg peeled, seeded tomatoes', '1 Tbsp chopped parsley', 'Salt and pepper']",kg fish fillet lemon juice parsley stalks green capsicum sliced blanched red capsicum sliced Tbsp butter onion chopped tsp garlic paste kg peeled seeded tomatoes Tbsp chopped parsley Salt pepper,"['Salt', 'Butter', 'Onion', 'Tomato', 'Capsicum', 'Garlic']","[0 0 0 1 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
148,FRE_14,"['Red tuna fish', 'For marination:', 'Lemon', 'Salt', 'Black pepper', 'Mixed herbs (rosemary, thyme, and marjoram)', 'For main preparation:', '1 Tbsp refined oil', '4 Tbsp chopped onions', '3 tsp roasted, peeled and de-seeded capsicum', '4 tsp chopped tomatoes', '1 tsp chopped garlic', '1 tsp chopped parsley', '1 pinch of mixed herbs', 'Marinated fish', '25 ml white wine', '1/2 cup of water', 'Salt to taste', 'pepper to taste']",Red tuna fish marination Lemon Salt Black pepper Mixed herbs rosemary thyme marjoram main preparation Tbsp refined oil Tbsp chopped onions tsp roasted peeled de seeded capsicum tsp chopped tomatoes tsp chopped garlic tsp chopped parsley pinch mixed herbs Marinated fish ml white wine cup water Salt taste pepper taste,"['Salt', 'Oil', 'Onion', 'Tomato', 'Capsicum', 'Thyme', 'Garlic', 'Rosemary', 'Water']","[0 0 0 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
